codigo,nome,capitulo,categoria
Y61,Objeto estranho deixado acidentalmente no corpo durante a prestação de cuidados cirúrgicos e médicos,XX - Causas externas de morbidade e de mortalidade,Y60-Y69 Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos
Y62,Assepsia insuficiente durante a prestação de cuidados cirúrgicos e médicos,XX - Causas externas de morbidade e de mortalidade,Y60-Y69 Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos
Y63,Erros de dosagem durante a prestação de cuidados médicos e cirúrgicos,XX - Causas externas de morbidade e de mortalidade,Y60-Y69 Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos
Y64,Medicamentos ou substâncias biológicas contaminados,XX - Causas externas de morbidade e de mortalidade,Y60-Y69 Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos
Y65,Outros acidentes durante a prestação de cuidados médicos e cirúrgicos,XX - Causas externas de morbidade e de mortalidade,Y60-Y69 Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos
Y66,Não administração de cuidado médico e cirúrgico,XX - Causas externas de morbidade e de mortalidade,Y60-Y69 Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos
Y69,Acidente não especificado durante a prestação de cuidado médico e cirúrgico,XX - Causas externas de morbidade e de mortalidade,Y60-Y69 Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos
Y70,"Dispositivos (aparelhos) de anestesiologia, associados a incidentes adversos",XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y71,"Dispositivos (aparelhos) cardiovasculares, associados a incidentes adversos",XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y72,"Dispositivos (aparelhos) utilizados em otorrinolaringologia, associados a incidentes adversos",XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y73,"Dispositivos (aparelhos) usados em gastroenterologia e em urologia, associados a incidentes adversos",XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y74,"Dispositivos (aparelhos) gerais de uso hospitalar ou pessoal, associados a incidentes adversos",XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y75,"Dispositivos (aparelhos) utilizados em neurologia, associados a incidentes adversos",XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y76,"Dispositivos (aparelhos) utilizados em obstetrícia e em ginecologia, associados a incidentes adversos",XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y77,"Dispositivos (aparelhos) utilizados em oftalmologia, associados a incidentes adversos",XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y78,"Dispositivos (aparelhos) utilizados em radiologia, associados a incidentes adversos",XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y79,"Dispositivos (aparelhos) ortopédicos, associado a incidentes adversos",XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y80,"Dispositivos (aparelhos) utilizados em medicina física (fisiatria), associado a incidentes adversos",XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y81,"Dispositivos (aparelhos) utilizados em cirurgia geral ou cirurgia plástica, associados a incidente adversos",XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y82,Outros dispositivos (aparelhos) associados a incidentes adversos e os não especificados,XX - Causas externas de morbidade e de mortalidade,Y70-Y82 Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos (aparelhos) médicos
Y83,"Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica e por outros atos cirúrgicos, sem menção de acidente durante a intervenção",XX - Causas externas de morbidade e de mortalidade,Y83-Y84 Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento
Y84,"Reação anormal em paciente ou complicação tardia, causadas por outros procedimentos médicos, sem menção de acidente durante o procedimento",XX - Causas externas de morbidade e de mortalidade,Y83-Y84 Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento
Y85,Seqüelas de acidentes de transporte,XX - Causas externas de morbidade e de mortalidade,Y85-Y89 Seqüelas de causas externas de morbidade e de mortalidade
Y86,Seqüelas de outros acidentes,XX - Causas externas de morbidade e de mortalidade,Y85-Y89 Seqüelas de causas externas de morbidade e de mortalidade
Y87,"Seqüelas de uma lesão autoprovocada intencionalmente, de agressão ou de um fato cuja intenção é indeterminada",XX - Causas externas de morbidade e de mortalidade,Y85-Y89 Seqüelas de causas externas de morbidade e de mortalidade
Y88,Seqüelas de cuidado médico ou cirúrgico considerados como uma causa externa,XX - Causas externas de morbidade e de mortalidade,Y85-Y89 Seqüelas de causas externas de morbidade e de mortalidade
Y89,Seqüelas de outras causas externas,XX - Causas externas de morbidade e de mortalidade,Y85-Y89 Seqüelas de causas externas de morbidade e de mortalidade
Y90,Evidência de alcoolismo determinada por taxas de alcoolemia,XX - Causas externas de morbidade e de mortalidade,Y90-Y98 Fatores suplementares relacionados com as causas de morbidade e de mortalidade classificados em outra parte
Y91,Evidência de alcoolismo determinada pelo nível da intoxicação,XX - Causas externas de morbidade e de mortalidade,Y90-Y98 Fatores suplementares relacionados com as causas de morbidade e de mortalidade classificados em outra parte
Y95,Circunstância relativa as condições nosocomiais (hospitalares),XX - Causas externas de morbidade e de mortalidade,Y90-Y98 Fatores suplementares relacionados com as causas de morbidade e de mortalidade classificados em outra parte
Y96,Circunstância relativa às condições de trabalho,XX - Causas externas de morbidade e de mortalidade,Y90-Y98 Fatores suplementares relacionados com as causas de morbidade e de mortalidade classificados em outra parte
Y97,Circunstâncias relativas a condições de poluição ambiental,XX - Causas externas de morbidade e de mortalidade,Y90-Y98 Fatores suplementares relacionados com as causas de morbidade e de mortalidade classificados em outra parte
Y98,Circunstâncias relativas a condições do modo de vida,XX - Causas externas de morbidade e de mortalidade,Y90-Y98 Fatores suplementares relacionados com as causas de morbidade e de mortalidade classificados em outra parte
Z00,Exame geral e investigação de pessoas sem queixas ou diagnóstico relatado,XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z00-Z13 Pessoas em contato com os serviços de saúde para exame e investigação
Z01,Outros exames e investigações especiais de pessoas sem queixa ou diagnóstico relatado,XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z00-Z13 Pessoas em contato com os serviços de saúde para exame e investigação
Z02,Exame médico e consulta com finalidades administrativas,XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z00-Z13 Pessoas em contato com os serviços de saúde para exame e investigação
Z03,Observação e avaliação médica por doenças e afecções suspeitas,XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z00-Z13 Pessoas em contato com os serviços de saúde para exame e investigação
Z04,Exame e observação por outras razões,XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z00-Z13 Pessoas em contato com os serviços de saúde para exame e investigação
Z08,Exame de seguimento após tratamento por neoplasia maligna,XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z00-Z13 Pessoas em contato com os serviços de saúde para exame e investigação
Z09,Exame de seguimento após tratamento de outras afecções que não neoplasias malignas,XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z00-Z13 Pessoas em contato com os serviços de saúde para exame e investigação
Z10,"Exame geral de rotina (""check up"") de uma subpopulação definida",XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z00-Z13 Pessoas em contato com os serviços de saúde para exame e investigação
Z11,"Exame especial de rastreamento (""screening"") de doenças infecciosas e parasitárias",XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z00-Z13 Pessoas em contato com os serviços de saúde para exame e investigação
Z12,"Exame especial de rastreamento (""screening"") de neoplasias",XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z00-Z13 Pessoas em contato com os serviços de saúde para exame e investigação
Z13,"Exame especial de rastreamento (""screening"") de outros transtornos e doenças",XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z00-Z13 Pessoas em contato com os serviços de saúde para exame e investigação
Z20,Contato com e exposição a doenças transmissíveis,XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z20-Z29 Pessoas com riscos potenciais à saúde relacionados com doenças transmissíveis
Z21,Estado de infecção assintomática pelo vírus da imunodeficiência humana [HIV],XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z20-Z29 Pessoas com riscos potenciais à saúde relacionados com doenças transmissíveis
Z22,Portador de doença infecciosa,XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z20-Z29 Pessoas com riscos potenciais à saúde relacionados com doenças transmissíveis
Z23,Necessidade de imunização contra uma única doença bacteriana,XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z20-Z29 Pessoas com riscos potenciais à saúde relacionados com doenças transmissíveis
Z24,Necessidade de imunização contra algumas doenças virais únicas,XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z20-Z29 Pessoas com riscos potenciais à saúde relacionados com doenças transmissíveis
Z25,Necessidade de imunização contra outras doenças virais únicas,XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde,Z20-Z29 Pessoas com riscos potenciais à saúde relacionados com doenças transmissíveis
